modelo,falha,janela,passo_cfg,passo_real,amostras,positivos,negativos,splits_validos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
mlp,queda,60,15,15,909,54,855,5,0.9721854304635762,0.8200878123526638,0.8857142857142857,0.6458333333333334,0.7469879518072289,0.9943422913705879,703,4,17,31
mlp,queda,60,20,20,682,40,642,5,0.9769911504424779,0.8676549865229111,0.8666666666666667,0.7428571428571429,0.8,0.9924528301868067,526,4,9,26
mlp,queda,60,25,25,545,33,512,5,0.9577777777777777,0.7526824473748874,0.75,0.5172413793103449,0.6122448979591837,0.9881235154370829,416,5,14,15
mlp,queda,60,30,30,455,25,430,5,0.9706666666666667,0.7926216842647438,0.8666666666666667,0.5909090909090909,0.7027027027027027,0.9943342776175799,351,2,9,13
mlp,queda,60,35,35,390,24,366,5,0.9661538461538461,0.7824248120300752,0.8571428571428571,0.5714285714285714,0.6857142857142857,0.9934210526283112,302,2,9,12
mlp,queda,60,40,40,341,20,321,5,0.9785714285714285,0.8235294117647058,1.0,0.6470588235294118,0.7857142857142857,0.9999999999961977,263,0,6,11
mlp,queda,60,45,45,303,19,284,5,0.952,0.6832264957264957,0.75,0.375,0.5,0.9914529914487545,232,2,10,6
mlp,queda,60,50,50,273,17,256,5,0.96,0.730952380952381,0.875,0.4666666666666667,0.6086956521739131,0.995238095233356,209,1,8,7
mlp,queda,60,55,55,248,15,233,5,0.9560975609756097,0.7422279792746114,0.6666666666666666,0.5,0.5714285714285714,0.984455958544122,190,3,6,6
mlp,queda,60,60,60,228,13,215,5,0.9736842105263158,0.8153885220924326,0.875,0.6363636363636364,0.7368421052631579,0.9944134078156738,178,1,4,7
mlp,queda,70,5,5,2723,182,2541,5,0.97439293598234,0.858870897129815,0.9007633587786259,0.7239263803680982,0.8027210884353742,0.9938154138910591,2089,13,45,118
mlp,queda,70,10,10,1362,92,1270,5,0.9700440528634361,0.8376647441688092,0.875,0.6829268292682927,0.7671232876712328,0.9924026590683833,1045,8,26,56
mlp,queda,70,15,15,908,63,845,5,0.9629139072847682,0.7910663192315552,0.868421052631579,0.5892857142857143,0.7021276595744681,0.9928469241759759,694,5,23,33
mlp,queda,70,20,20,681,46,635,5,0.9628318584070796,0.7888661329361385,0.8571428571428571,0.5853658536585366,0.6956521739130435,0.9923664122118466,520,4,17,24
mlp,queda,70,25,25,545,39,506,5,0.9466666666666667,0.674066742081448,0.8571428571428571,0.35294117647058826,0.5,0.9951923076899154,414,2,22,12
mlp,queda,70,30,30,454,30,424,5,0.952,0.7072404672691206,0.7857142857142857,0.4230769230769231,0.55,0.9914040114584773,346,3,15,11
mlp,queda,70,35,35,389,26,363,5,0.934375,0.5835895183721271,0.6666666666666666,0.17391304347826086,0.27586206896551724,0.993265993262649,295,2,19,4
mlp,queda,70,40,40,341,24,317,5,0.9321428571428572,0.5694980694980695,0.75,0.14285714285714285,0.24,0.9961389961351501,258,1,18,3
mlp,queda,70,45,45,303,21,282,5,0.944,0.6367337164750958,0.8333333333333334,0.2777777777777778,0.4166666666666667,0.995689655168122,231,1,13,5
mlp,queda,70,50,50,273,23,250,5,0.9377777777777778,0.6951219512195121,0.8,0.4,0.5333333333333333,0.990243902434194,203,2,12,8
mlp,queda,70,55,55,248,17,231,5,0.926829268292683,0.5635751682872102,0.4,0.14285714285714285,0.21052631578947367,0.9842931937121242,188,3,12,2
mlp,queda,70,60,60,227,15,212,5,0.9405405405405406,0.6124776386404294,0.75,0.23076923076923078,0.35294117647058826,0.9941860465058479,171,1,10,3
mlp,queda,70,65,65,210,14,196,5,0.9428571428571428,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,0.9999999999938651,163,0,10,2
mlp,queda,70,70,70,195,14,181,5,0.93125,0.5416666666666666,1.0,0.08333333333333333,0.15384615384615385,0.9999999999932433,148,0,11,1
mlp,queda,80,5,5,2721,204,2517,5,0.9845474613686535,0.9243082786097856,0.9512195121951219,0.8524590163934426,0.899135446685879,0.9961575408256502,2074,8,27,156
mlp,queda,80,10,10,1361,103,1258,5,0.9761061946902655,0.8780263047666919,0.9333333333333333,0.7608695652173914,0.8383233532934131,0.9951830443150336,1033,5,22,70
mlp,queda,80,15,15,907,68,839,5,0.9668874172185431,0.839939528511362,0.875,0.6885245901639344,0.7706422018348624,0.9913544668573612,688,6,19,42
mlp,queda,80,20,20,681,51,630,5,0.9699115044247788,0.8517094017094018,0.8888888888888888,0.7111111111111111,0.7901234567901234,0.9923076923057841,516,4,13,32
mlp,queda,80,25,25,545,43,502,5,0.9555555555555556,0.7846193152784875,0.8461538461538461,0.5789473684210527,0.6875,0.9902912621335187,408,4,16,22
mlp,queda,80,30,30,454,35,419,5,0.9626666666666667,0.8328957239309827,0.84,0.6774193548387096,0.75,0.9883720930203826,340,4,10,21
mlp,queda,80,35,35,389,29,360,5,0.94375,0.706436420722135,0.7857142857142857,0.4230769230769231,0.55,0.9897959183639803,291,3,15,11
mlp,queda,80,40,40,341,25,316,5,0.95,0.7233967582804792,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.9922480620116579,256,2,12,10
mlp,queda,80,45,45,303,24,279,5,0.94,0.7077354959451029,0.75,0.42857142857142855,0.5454545454545454,0.9868995633144677,226,3,12,9
mlp,queda,80,50,50,273,24,249,5,0.9466666666666667,0.7356442577030813,0.9090909090909091,0.47619047619047616,0.625,0.9950980392108084,203,1,11,10
mlp,queda,80,55,55,248,21,227,5,0.9317073170731708,0.636215092097445,0.8333333333333334,0.2777777777777778,0.4166666666666667,0.9946524064117933,186,1,13,5
mlp,queda,80,60,60,227,17,210,5,0.9351351351351351,0.6607843137254902,0.7142857142857143,0.3333333333333333,0.45454545454545453,0.988235294111834,168,2,10,5
mlp,queda,80,65,65,210,15,195,5,0.9428571428571428,0.6507597340930674,0.8,0.3076923076923077,0.4444444444444444,0.9938271604876925,161,1,9,4
mlp,queda,80,70,70,195,16,179,5,0.91875,0.5680039138943248,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.9931506849247045,145,1,12,2
mlp,queda,80,75,75,182,15,167,5,0.9466666666666667,0.7427536231884058,0.75,0.5,0.6,0.9855072463696704,136,2,6,6
mlp,queda,80,80,80,171,14,157,5,0.9428571428571428,0.7421875,0.75,0.5,0.6,0.9843749999923097,126,2,6,6
mlp,queda,90,5,5,2719,226,2493,5,0.976158940397351,0.8892007855016651,0.9408284023668639,0.7832512315270936,0.8548387096774194,0.995150339475754,2052,10,44,159
mlp,queda,90,10,10,1360,114,1246,5,0.9725663716814159,0.8745326924544137,0.927710843373494,0.7549019607843137,0.8324324324324325,0.9941634241235465,1022,6,25,77
mlp,queda,90,15,15,907,76,831,5,0.9576158940397351,0.8044567171846905,0.875,0.6176470588235294,0.7241379310344828,0.9912663755444087,681,6,26,42
mlp,queda,90,20,20,680,57,623,5,0.968141592920354,0.8323605706874189,0.9714285714285714,0.6666666666666666,0.7906976744186046,0.9980544747062294,513,1,17,34
mlp,queda,90,25,25,544,45,499,5,0.9511111111111111,0.7701219512195122,0.8461538461538461,0.55,0.6666666666666666,0.9902439024366092,406,4,18,22
mlp,queda,90,30,30,454,36,418,5,0.952,0.7612518221574345,0.85,0.53125,0.6538461538461539,0.9912536443119789,340,3,15,17
mlp,queda,90,35,35,389,34,355,5,0.94375,0.7298850574712643,0.875,0.4666666666666667,0.6086956521739131,0.9931034482724376,288,2,16,14
mlp,queda,90,40,40,340,27,313,5,0.95,0.7272135416666666,0.9166666666666666,0.4583333333333333,0.6111111111111112,0.996093749996109,255,1,13,11
mlp,queda,90,45,45,303,27,276,5,0.936,0.7411504424778761,0.75,0.5,0.6,0.9823008849514058,222,4,12,12
mlp,queda,90,50,50,272,23,249,5,0.96,0.7975609756097561,0.9230769230769231,0.6,0.7272727272727273,0.995121951214658,204,1,8,12
mlp,queda,90,55,55,248,22,226,5,0.9463414634146341,0.7814091680814941,0.7857142857142857,0.5789473684210527,0.6666666666666666,0.983870967736646,183,3,8,11
mlp,queda,90,60,60,227,18,209,5,0.9297297297297298,0.6220414201183432,0.8,0.25,0.38095238095238093,0.9940828402308043,168,1,12,4
mlp,queda,90,65,65,210,19,191,5,0.9371428571428572,0.7289650037230082,0.8,0.47058823529411764,0.5925925925925926,0.9873417721456498,156,2,9,8
mlp,queda,90,70,70,195,19,176,5,0.9375,0.7058823529411764,1.0,0.4117647058823529,0.5833333333333334,0.999999999993007,143,0,10,7
mlp,queda,90,75,75,182,17,165,5,0.9266666666666666,0.6391806722689075,0.8,0.2857142857142857,0.42105263157894735,0.9926470588162306,135,1,10,4
mlp,queda,90,80,80,170,15,155,5,0.9214285714285714,0.6114476075105997,0.75,0.23076923076923078,0.35294117647058826,0.9921259842441564,126,1,10,3
mlp,queda,90,85,85,160,14,146,5,0.9461538461538461,0.7457627118644068,0.8571428571428571,0.5,0.631578947368421,0.9915254237204107,117,1,6,6
mlp,queda,90,90,90,152,13,139,5,0.936,0.677432216905901,0.8,0.36363636363636365,0.5,0.9912280701667436,113,1,7,4
mlp,queda,100,5,5,2717,248,2469,5,0.9690265486725663,0.9089402114689895,0.8493150684931506,0.8340807174887892,0.8416289592760181,0.983799705448707,2004,33,37,186
mlp,queda,100,10,10,1359,125,1234,5,0.9672566371681416,0.8904452006735897,0.8640776699029126,0.7946428571428571,0.827906976744186,0.9862475442033534,1004,14,23,89
mlp,queda,100,15,15,906,85,821,5,0.9576158940397351,0.8595845283311371,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.9823269513976697,667,12,20,56
mlp,queda,100,20,20,680,62,618,5,0.9646017699115044,0.8668449197860963,0.8723404255319149,0.7454545454545455,0.803921568627451,0.9882352941157093,504,6,14,41
mlp,queda,100,25,25,544,52,492,5,0.9533333333333334,0.8584266035299182,0.7906976744186046,0.7391304347826086,0.7640449438202247,0.9777227722748076,395,9,12,34
mlp,queda,100,30,30,453,41,412,5,0.9546666666666667,0.8756145526057031,0.7567567567567568,0.7777777777777778,0.7671232876712328,0.9734513274307568,330,9,8,28
mlp,queda,100,35,35,389,36,353,5,0.934375,0.7274305555555556,0.7894736842105263,0.46875,0.5882352941176471,0.9861111111076871,284,4,17,15
mlp,queda,100,40,40,340,31,309,5,0.9464285714285714,0.8049333918899136,0.7727272727272727,0.6296296296296297,0.6938775510204082,0.9802371541463232,248,5,10,17
mlp,queda,100,45,45,302,29,273,5,0.92,0.76,0.6086956521739131,0.56,0.5833333333333334,0.9599999999957334,216,9,11,14
